customer_id,first_name,last_name,email,phone,age,gender,country,city,signup_date,signup_source,segment,is_subscribed,total_orders,total_spent,avg_order_value,last_order_date
15921,Lori,Weaver,JACK.F@HOTMAIL.COM,708-620-9593 x518,31,F,Canada,New Felicia,2024-09-21,Social,New,False,0,0.0,0,
15922,Andrew,Friedman,andrew_friedman@gmail.com,969-223-2737,27,M,USA,Smithmouth,2024-07-10,Referral,Active,False,1,9552.1,9552.1,2024-08-18
15923,Robert,Lynch,robert.lynch@email.com,0765472269,38,F,Australia,Meganside,2024-03-28,Organic,Churned,True,0,0.0,0,
15924,Katie,Moore,katiemoore@gmail.com,1-356-511-8102,18,F,Canada,East Danielborough,2022-05-13,Paid Search,Active,False,0,0.0,0,
15925,Rushil,Basu,rushil.basu@gmail.com,01719725123,46,F,India,Tiruppur,2022-01-13,Email,Active,True,1,8257.64,8257.64,2022-08-02
15926,Kelli,Warren,kelliwarren@email.com,514-692-1643,34,F,Singapore,Simsberg,2023-02-28,Paid Search,At Risk,True,2,11729.93,5864.96,2023-08-03
15927,Barbara,Morris,barbara.morris@yahoo.com,+44118 496 0558,55,F,UK,Leightown,2024-03-15,Organic,Active,True,0,0.0,0,
15928,Wahab,Narang,wahab_narang@email.com,+916757777342,20,M,India,Thanjavur,2023-05-02,Referral,New,True,0,0.0,0,
15929,Vasatika,Naidu,vasatika58@gmail.com,+913104979140,41,F,India,Morena,2022-01-29,Social,Active,False,0,0.0,0,
15930,Falan,Gopal,falan.g@hotmail.com,0619907466,25,F,India,Mahbubnagar,2023-01-21,Referral,VIP,True,0,0.0,0,
15931,Widisha,Mahajan,widisha_mahajan@yahoo.com,02171243566,25,F,India,Dhanbad,2022-11-08,Organic,Active,True,0,0.0,0,
15932,Kevin,Zhang,kevin.z@gmail.com,,21,M,USA,East Ryan,2023-12-08,Paid Search,New,True,0,0.0,0,
15933,Tejas,Dube,,03695255876,49,M,India,Tiruppur,2023-06-29,Paid Search,New,True,0,0.0,0,
15934,Ekaja,Anne,ekajaanne@gmail.com,08107283947,28,M,India,Agartala,2023-05-24,Paid Search,At Risk,False,1,4127.64,4127.64,2023-12-15
15935,Victoria,O'Neill,victoria.o@email.com,+44909 879 0939,26,F,UK,Port Glen,2023-07-01,Referral,VIP,True,0,0.0,0,
15936,Karolin,Zimmer,karolin21@outlook.com,+49 (0) 4420 438057,38,F,Germany,Schwandorf,2024-04-19,Organic,Active,True,0,0.0,0,
15937,Ojasvi,Bora,ojasvi89@email.com,+916149936319,31,F,India,Belgaum,2023-06-01,Referral,Active,True,0,0.0,0,
15938,Corey,Duncan,coreyduncan@hotmail.com,,18,F,Canada,East Dianaland,2023-12-06,Paid Search,Active,False,0,0.0,0,
15939,Pamela,Sharp,pamela_sharp@hotmail.com,771.618.1519,29,M,USA,Waltershire,2022-05-18,Social,Active,False,0,0.0,0,
15940,Ridhi,Nath,ridhi.nath@gmail.com,04439095195,49,M,India,Rewa,2023-01-09,Email,At Risk,False,0,0.0,0,
15941,Teerth,Babu,teerth.b@email.com,+916362105164,48,F,India,Amroha,2024-04-18,Social,Active,True,0,0.0,0,
15942,Michelle,Joseph,michelle.joseph@hotmail.com,0433-394-522,55,F,Australia,Jenniferstad,2022-10-16,Referral,Active,False,0,0.0,0,
15943,Yashvi,Shere,yashvishere@gmail.com,0481135373,23,M,India,Bharatpur,2022-11-08,Referral,Active,True,1,4717.64,4717.64,2023-09-30
15944,Nathaniel,Subramanian,nathaniel_subramanian@gmail.com,2959867770,18,M,India,Karimnagar,2022-05-31,Social,New,True,0,0.0,0,
15945,Chanchal,Varughese,chanchal.varughese@hotmail.com,9071299699,19,F,India,Anantapur,2022-10-02,Organic,Active,True,0,0.0,0,
15946,Sydney,Parker,sydney24@gmail.com,6348015353,19,F,USA,Johnsonmouth,2022-03-25,Paid Search,VIP,True,18,195689.07,10871.62,2023-05-12
15947,Nicholas,Andrews,nicholasandrews@email.com,+1-444-694-6672x010,38,F,USA,Port Donaldside,2024-02-08,Organic,Churned,True,0,0.0,0,
15948,Brinda,Goswami,brinda60@gmail.com,00029331326,43,F,India,Chittoor,2022-05-22,Referral,New,True,0,0.0,0,
15949,Renee,Barker,reneebarker@hotmail.com,(823)487-9402,28,F,USA,New Michaelland,2022-10-02,Organic,New,True,0,0.0,0,
15950,Adweta,Salvi,adweta_salvi@outlook.com,,58,M,India,Gwalior,2024-07-14,Paid Search,Active,True,0,0.0,0,
15951,Owen,Rose,owenrose@hotmail.com,+44(0)161 4960771,37,M,UK,Osbornemouth,2022-06-10,Social,VIP,True,0,0.0,0,
15952,Krishna,Bir,krishnabir@outlook.com,4251956176,43,M,India,Naihati,2023-07-22,Organic,VIP,False,0,0.0,0,
15953,Julia,Andrews,julia.a@hotmail.com,+44909 879 0256,43,F,UK,Bakerland,2023-02-18,Referral,VIP,False,0,0.0,0,
15954,Tyler,Barker,not-valid-email,(773)953-6423,30,F,USA,North Kennethburgh,2023-03-21,Social,New,True,0,0.0,0,
15955,Jason,Marsden,jason82@email.com,+44(0)117 4960554,18,M,UK,Rachaelfurt,2023-02-08,Organic,Active,False,0,0.0,0,
15956,Naksh,Dubey,naksh_dubey@gmail.com,+915528587063,45,,India,Saharanpur,2022-03-12,Organic,New,False,0,0.0,0,
15957,Anna,Aguilar,anna_aguilar@gmail.com,+61.468.460.810,37,M,Australia,Thomaston,2022-11-04,Paid Search,Active,False,0,0.0,0,
15958,Taylor,Fowler,taylor.f@gmail.com,1 (586) 509-4801,48,F,Canada,East Susanville,2024-05-21,Paid Search,At Risk,True,0,0.0,0,
15959,Manbir,Goel,manbir_goel@email.com,3352878971,23,F,India,Jammu,2022-05-21,Organic,VIP,False,3,21182.22,7060.74,2023-01-23
15960,Indali,Rout,indali.rout@yahoo.com,07268474645,20,M,India,Visakhapatnam,2024-05-26,Organic,Churned,False,0,0.0,0,
15961,Craig,Hall,craig.h@gmail.com,+1 (233) 839-2886,43,M,Canada,Emilychester,2023-01-05,Paid Search,Active,True,0,0.0,0,
15962,Suhani,Dora,suhani_dora@hotmail.com,3101850880,28,M,India,Satna,2024-08-16,Paid Search,New,True,1,873.82,873.82,2024-09-20
15963,Christine,Riddle,christine.riddle@gmail.com,+1-428-751-8161,37,M,USA,Anneport,2022-11-18,Organic,Active,True,0,0.0,0,
15964,Mathew,Gregory,mathew15@email.com,+44306 9990598,33,M,UK,Carrollburgh,2023-11-20,Referral,New,True,0,0.0,0,
15965,Neha,Mukherjee,neha_mukherjee@outlook.com,00581058010,37,M,India,Morbi,2024-02-27,Organic,Churned,True,0,0.0,0,
15966,Elizabeth,Mcclain,elizabeth_mcclain@email.com,800-879-2304,25,F,USA,North Christopherside,2022-12-15,Email,New,False,0,0.0,0,
15967,Vyanjana,Lad,vyanjana.lad@yahoo.com,,18,Other,India,Yamunanagar,2024-01-07,Email,New,True,0,0.0,0,
15968,Chakrika,Rama,chakrika.r@hotmail.com,03334774963,25,F,India,Nangloi Jat,2024-06-04,Paid Search,At Risk,True,0,0.0,0,
15969,Manbir,Dugal,manbir8@gmail.com,6281915023,40,M,India,Ramagundam,2022-07-08,Email,At Risk,True,0,0.0,0,
15970,Samuel,Tara,samuel_tara@outlook.com,+914505219405,28,F,India,Nizamabad,2023-04-08,Organic,New,True,0,0.0,0,
15971,Urvashi,De,urvashide@email.com,,69,M,India,Hospet,2023-01-29,Paid Search,New,True,0,0.0,0,
15972,John,Thomas,john.thomas@outlook.com,701-323-2961,37,M,USA,North Diana,2022-05-23,Organic,New,False,0,0.0,0,
15973,Joseph,Patel,josephpatel@hotmail.com,(407)466-5344x604,27,F,USA,Barnesbury,2024-05-24,Organic,Active,False,0,0.0,0,
15974,Melissa,Evans,melissa_evans@outlook.com,5196153057,47,F,USA,Bruceview,2023-12-19,Social,At Risk,False,1,991.82,991.82,2024-03-24
15975,Warinder,Rout,warinder_rout@hotmail.com,00985919817,18,F,India,Shivpuri,2023-09-27,Organic,Active,True,0,0.0,0,
15976,Jimmy,Grant,jimmygrant@outlook.com,(217)868-2251x27267,44,M,USA,Padillafurt,2022-07-20,Referral,New,True,0,0.0,0,
15977,James,Christensen,james.c@gmail.com,07-4204-3805,65,F,Australia,Garciaside,2024-04-25,Paid Search,Churned,True,0,0.0,0,
15978,Sarah,Frederick,sarah.f@outlook.com,(622)941-9768x7849,48,F,USA,Gallegosburgh,2022-12-13,Social,VIP,False,6,39427.66,6571.28,2023-12-28
15979,Belinda,Fowler,belinda5@yahoo.com,(400)561-8489x742,39,M,USA,Michelleborough,2022-05-30,Email,Active,False,0,0.0,0,
15980,Kyle,Parker,kyle.parker@outlook.com,(668)421-2156x49525,29,F,USA,South Donnaview,2022-04-08,Organic,Churned,True,0,0.0,0,
15981,Vincent,Ramachandran,vincent8@gmail.com,05397885874,53,F,India,Mirzapur,2023-09-12,Paid Search,Active,True,0,0.0,0,
15982,Laurie,Day,laurieday@hotmail.com,411-997-3881,32,M,USA,North Mercedes,2023-08-29,Social,New,True,0,0.0,0,
15983,Sneha,Dada,snehadada@gmail.com,+911984449616,48,Other,India,Buxar,2023-08-30,Social,Active,True,0,0.0,0,
15984,Ekaja,Golla,ekaja_golla@hotmail.com,07477743721,40,F,India,Korba,2024-08-06,Paid Search,New,False,0,0.0,0,
15985,Yashica,Mahal,yashica.mahal@email.com,7756191898,46,M,India,Thoothukudi,2024-09-21,Social,Active,True,0,0.0,0,
15986,Roy,Parker,roy52@gmail.com,894-888-2188x49680,27,M,USA,Michelletown,2023-06-03,Organic,New,True,0,0.0,0,
15987,Kashvi,Tailor,kashvi.t@email.com,8322900059,33,F,India,Imphal,2024-07-29,Social,At Risk,True,0,0.0,0,
15988,Michael,Garcia,michael.g@email.com,302-412-5434,33,M,USA,Port Anthony,2024-04-15,Paid Search,VIP,True,0,0.0,0,
15989,Bhavini,Panchal,bhavini.panchal@outlook.com,1736585405,22,Other,India,Aurangabad,2023-02-20,Social,Churned,True,0,0.0,0,
15990,Jeanette,Williams,jeanette.williams@outlook.com,+1-586-403-7218x600,23,F,USA,Lake Jamesmouth,2023-08-23,Organic,VIP,True,0,0.0,0,
15991,Udarsh,Malhotra,udarsh.malhotra@gmail.com,02462712393,56,M,India,Pimpri-Chinchwad,2024-09-05,Organic,New,True,0,0.0,0,
15992,Andrea,Vargas,andrea.vargas@outlook.com,+1-301-914-0034x713,18,F,USA,New Lynnside,2023-10-15,Email,At Risk,True,0,0.0,0,
15993,Robert,Norman,robert.norman@outlook.com,662-959-0841,40,F,USA,Michelletown,2024-08-11,Organic,At Risk,False,0,0.0,0,
15994,Daniel,Harvey,daniel_harvey@outlook.com,0118 496 0413,44,M,UK,South Timothy,2023-05-27,Organic,At Risk,True,0,0.0,0,
15995,Oda,Steuer,oda59@hotmail.com,03863 84066,46,M,Germany,Tirschenreuth,2022-06-12,Paid Search,At Risk,True,0,0.0,0,
15996,Neil,Collins,neil_collins@hotmail.com,+449098790780,21,M,UK,Port Patriciahaven,2024-07-26,Paid Search,At Risk,True,0,0.0,0,
15997,Niharika,Nayar,niharika_nayar@email.com,+913535975980,30,F,India,Sangli-Miraj & Kupwad,2024-02-17,Organic,Churned,True,0,0.0,0,
15998,Courtney,Jones,courtney.jones@email.com,953.258.2107x288,43,F,USA,Taylormouth,2024-06-30,Paid Search,New,False,1,4562.99,4562.99,2024-08-01
15999,Yahvi,Grewal,yahvi.g@yahoo.com,1960878757,30,M,India,Fatehpur,2022-09-10,Referral,At Risk,True,0,0.0,0,
16000,Ranveer,Shroff,ranveer_shroff@yahoo.com,03097739836,38,M,India,Bulandshahr,2024-08-30,Paid Search,At Risk,False,0,0.0,0,
16001,Carol,Brown,carol.brown@email.com,371.961.6088,55,F,USA,East Patricia,2024-07-05,Social,Active,True,0,0.0,0,
16002,Luigi,Rohleder,luigirohleder@email.com,+49(0)0439735989,41,,Germany,Wertingen,2024-02-13,Organic,Active,True,1,13758.03,13758.03,2024-06-01
16003,Avi,Tata,avi_tata@hotmail.com,9785500445,44,F,India,Raiganj,2022-07-27,Organic,Active,True,3,19700.1,6566.7,2023-04-06
16004,Nicole,Jackson,nicole.jackson@email.com,686 852 8975,24,M,Canada,Meganchester,2022-10-25,Organic,Active,True,0,0.0,0,
16005,Logan,Ratta,logan_ratta@hotmail.com,+919010793226,52,M,India,Siliguri,2024-10-24,Paid Search,VIP,True,0,0.0,0,
16006,Michelle,Newton,michelle.newton@email.com,0463-840-666,34,M,Australia,Tammyton,2022-05-16,Organic,Active,True,0,0.0,0,
16007,Saumya,Varughese,saumyavarughese@hotmail.com,+915463059415,37,M,India,Panchkula,2024-10-02,Social,Active,True,0,0.0,0,
16008,Jai,Bir,jai_bir@yahoo.com,07539872458,33,F,India,Gudivada,2024-07-10,Social,Churned,False,0,0.0,0,
16009,Alison,Jackson,alison.j@hotmail.com,4554778487,49,F,Singapore,Welchshire,2023-05-06,Organic,Active,False,1,2358.82,2358.82,2023-11-19
16010,Erica,Koch,erica_koch@email.com,001-764-577-1837,50,M,USA,South Natalieside,2023-06-16,Email,Active,True,0,0.0,0,
16011,Michelle,Yoder,michelle.yoder@gmail.com,2242808557,36,M,USA,Lake Jonathan,2022-02-17,Organic,Churned,True,0,0.0,0,
16012,Miranda,Lee,miranda.lee@outlook.com,001-723-962-2169x06968,37,M,USA,Raymondfort,2023-02-19,Referral,VIP,False,0,0.0,0,
16013,Andrew,Owen,andrew52@gmail.com,+1-851-669-1395x21501,28,F,USA,South Charles,2022-05-27,Email,Churned,True,0,0.0,0,
16014,Ryan,Bowman,ryanbowman@email.com,+1-745-878-3174,42,F,Singapore,Erictown,2024-05-30,Social,New,False,0,0.0,0,
16015,Jake,Webb,jake_webb@yahoo.com,0289018216,50,F,UK,Bernardbury,2022-01-21,Paid Search,Active,False,0,0.0,0,
16016,Triveni,Banerjee,triveni89@email.com,8407553805,47,M,India,Katni,2023-02-24,Social,Active,True,4,13072.05,3268.01,2023-07-29
16017,Hamsini,Sood,hamsinisood@gmail.com,,34,M,India,Ranchi,2022-02-07,Paid Search,New,True,0,0.0,0,
16018,Alexander,King,alexander.k@outlook.com,+61 473 598 933,29,F,Australia,Shaneland,2024-02-28,Social,New,True,0,0.0,0,
16019,Nilima,Sagar,nilima.s@gmail.com,02128156838,24,M,India,Bhopal,2022-02-04,Paid Search,Churned,False,0,0.0,0,
16020,Jacob,Thompson,jacob.t@yahoo.com,0416 064 842,39,M,Australia,New Adam,2022-09-03,Organic,New,False,0,0.0,0,
16021,Timothy,Smith,timothy.s@outlook.com,550.484.2431,54,M,USA,Amberport,2022-06-12,Referral,At Risk,True,0,0.0,0,
16022,Waldtraut,Gude,waldtraut.g@email.com,+49(0)7212 28160,28,F,Germany,Görlitz,2024-05-14,Paid Search,Active,True,0,0.0,0,
16023,Qadim,Sule,qadim60@gmail.com,5379821492,31,M,India,Guwahati,2022-05-14,Organic,Active,True,0,0.0,0,
16024,Udant,Solanki,udant.solanki@hotmail.com,+917306390858,30,M,India,Visakhapatnam,2023-09-04,Referral,New,True,0,0.0,0,
16025,Wesley,Robinson,wesley_robinson@email.com,2414691053,34,M,USA,West Rhondafurt,2024-01-13,Organic,Active,True,0,0.0,0,
16026,Nikita,Lal,joshblAke@GmAIL.COm,8368167238,50,F,India,Khandwa,2023-01-12,Paid Search,Active,True,1,7078.82,7078.82,2023-03-31
16027,Glen,Williams,glen84@outlook.com,+441154960282,37,F,UK,North Cherylstad,2023-11-18,Organic,VIP,True,3,31168.94,10389.65,2023-12-23
16028,Gayathri,Sachdev,gayathrisachdev@email.com,+916775595735,29,M,India,Salem,2022-04-03,Paid Search,Active,True,6,30918.72,5153.12,2022-09-04
16029,Victor,Taylor,victortaylor@hotmail.com,+44(0)1514960848,44,F,UK,Kirkside,2023-11-10,Referral,Active,True,4,6019.66,1504.92,2024-02-11
16030,Aarush,Nagar,aarush.nagar@yahoo.com,7725040258,39,M,India,Indore,2023-11-18,Organic,Active,True,0,0.0,0,
16031,Aaron,Ochoa,aaron.ochoa@outlook.com,(254)878-0774,27,M,Singapore,Carlatown,2023-10-01,Email,Active,False,0,0.0,0,
16032,Edward,Wright,edward.wright@gmail.com,+441514960968,54,M,UK,Denisfort,2023-06-01,Social,Churned,True,0,0.0,0,
16033,Thomas,Diaz,thomas.d@hotmail.com,001-386-346-3395x348,32,M,USA,West Andreville,2024-02-27,Paid Search,New,True,0,0.0,0,
16034,Nicole,Hill,nicole.h@yahoo.com,764.727.8961x5738,22,M,USA,East Amyland,2023-06-21,Social,New,False,0,0.0,0,
16035,Ekaja,Nanda,ekaja44@hotmail.com,7235784572,18,F,India,Hajipur,2024-07-04,Organic,Active,True,7,31906.28,4558.04,2024-08-27
16036,Kathryn,Jordan,kathryn_jordan@gmail.com,1 (893) 983-6845,24,F,Canada,Moyertown,2022-10-13,Organic,Active,False,0,0.0,0,
16037,Brigitta,Hettner,brigitta.hettner@hotmail.com,+49 (0) 2940 572025,18,F,Germany,Schwäbisch Hall,2024-05-22,Paid Search,Active,False,3,61887.0,20629.0,2024-06-14
16038,Ansh,Dua,anshdua@email.com,,39,F,India,Machilipatnam,2024-02-22,Paid Search,Active,False,0,0.0,0,
16039,Ladli,Atwal,ladliatwal@hotmail.com,1611556613,33,M,India,Pune,2022-09-12,Organic,VIP,True,0,0.0,0,
16040,Rebecca,Velez,rebecca.v@email.com,812-239-5978x15542,40,F,USA,Martinfurt,2024-07-04,Referral,New,False,0,0.0,0,
16041,Andrew,Phillips,andrew_phillips@outlook.com,265-946-7720x5171,31,F,USA,North Margaret,2023-09-25,Social,Active,True,1,1532.82,1532.82,2024-01-28
16042,Anya,Sastry,anya.sastry@outlook.com,5000458408,46,M,India,Bikaner,2023-11-20,Paid Search,New,False,1,22072.1,22072.1,2023-12-31
16043,Vanya,Bajaj,vanya.bajaj@outlook.com,09906494935,18,M,India,Karnal,2023-03-17,Organic,Active,True,0,0.0,0,
16044,Yashawini,Baria,yashawinibaria@gmail.com,3638364722,32,F,India,Mirzapur,invalid-date,Organic,New,True,0,0.0,0.0,
16045,Steven,Pineda,steven_pineda@outlook.com,2590-9479,44,M,Australia,Charlesmouth,2024-09-10,Organic,Active,False,0,0.0,0,
16046,Steven,Ward,DOMINIQUE.W@EMAIL.COM,278-437-0317x543,62,M,USA,Phillipsland,2022-04-26,Organic,Active,True,0,0.0,0,
16047,Alicia,Krueger,alicia_krueger@hotmail.com,0418 268 861,28,F,Australia,Jeffreyborough,2024-10-11,Paid Search,New,False,0,0.0,0,
16048,Mary,Gordon,marygordon@yahoo.com,972-460-2925x46862,33,F,USA,Wendymouth,2023-08-03,Organic,Active,True,0,0.0,0,
16049,Eshana,Uppal,eshana.uppal@outlook.com,1708335142,29,F,India,Darbhanga,2023-11-17,Referral,Active,True,0,0.0,0,
16050,Niharika,Ratti,niharika_ratti@yahoo.com,3900045398,39,F,India,Darbhanga,2023-08-06,Organic,VIP,False,0,0.0,0,
16051,Elizabeth,Rivera,elizabeth_rivera@yahoo.com,(03)-9878-0157,31,F,Australia,South Susan,2023-02-24,Organic,Active,True,1,5187.28,5187.28,2023-08-24
16052,Sheila,Wilson,sheila.w@outlook.com,+44(0)114 4960745,51,F,UK,Smithport,2024-05-07,Referral,New,True,0,0.0,0,
16053,Omisha,Tandon,omisha.t@yahoo.com,2514096170,42,M,India,Bhagalpur,2023-08-28,Paid Search,Active,True,0,0.0,0,
16054,Ethan,Tank,ethan_tank@hotmail.com,+919816688130,29,M,India,Bongaigaon,2022-10-17,Paid Search,New,True,0,0.0,0,
16055,Chaitaly,Raghavan,chaitalyraghavan@yahoo.com,1281501645,52,F,India,Alappuzha,2023-07-25,Organic,New,False,0,0.0,0,
16056,Felicia,Flores,felicia_flores@yahoo.com,64840858,34,F,Australia,Tuckerport,2023-08-19,Paid Search,Active,False,0,0.0,0,
16057,Robert,King,robert56@yahoo.com,5768327135,28,F,USA,Butlerberg,2023-05-02,Social,Churned,False,0,0.0,0,
16058,Jessica,Bird,jessica.bird@yahoo.com,582-404-3350,21,F,Canada,North Benjamin,2023-05-08,Paid Search,VIP,True,0,0.0,0,
16059,Lekha,Dube,,07312536127,21,M,India,Guntakal,2023-04-07,Email,Active,True,0,0.0,0,
16060,Xiti,Sethi,xiti5@email.com,02295794745,31,M,India,Miryalaguda,2024-03-20,Paid Search,Active,True,0,0.0,0,
16061,Darpan,Tiwari,LAKSHPURI@HOTMAIL.COM,7173315716,30,F,India,Alwar,2022-11-13,Social,At Risk,False,0,0.0,0,
16062,Orinder,Raja,orinder.raja@outlook.com,+914471650441,38,F,India,Udaipur,2023-05-17,Paid Search,Active,True,1,4922.75,4922.75,2024-02-11
16063,Qushi,Lal,qushi_lal@yahoo.com,05829694541,18,F,India,Muzaffarnagar,2022-06-01,Referral,VIP,True,0,0.0,0,
16064,Ubika,Basu,ubikabasu@hotmail.com,09876209383,32,M,India,Shahjahanpur,2024-09-24,Social,Active,False,0,0.0,0,
16065,Manya,Nanda,manya98@yahoo.com,2427607414,35,M,India,Bhilwara,2022-09-13,Paid Search,New,True,0,0.0,0,
16066,Anamika,Aggarwal,anamika95@gmail.com,+916135342555,31,M,India,Chandigarh,2023-04-07,Social,Active,True,3,62516.28,20838.76,2023-06-22
16067,Rudra,Dhar,rudra_dhar@hotmail.com,02138415510,47,M,India,Darbhanga,2023-08-03,Organic,At Risk,True,0,0.0,0,
16068,Michael,Taylor,michaeltaylor@yahoo.com,1 (493) 344-1969,43,F,Canada,Lake Markfort,2024-05-04,Organic,At Risk,False,0,0.0,0,
16069,Gerald,Petersen,geraldpetersen@outlook.com,794.096.1055,47,M,Canada,Conradville,2024-10-28,Paid Search,New,False,0,0.0,0,
16070,Molly,Perez,molly.p@yahoo.com,660-480-5892,18,F,Canada,East Brent,2023-02-13,Paid Search,Churned,False,0,0.0,0,
16071,Kevin,Pathak,kevin.p@outlook.com,+917505688084,23,M,India,Ahmedabad,2023-05-10,Organic,New,False,3,32909.9,10969.97,2024-01-10
16072,Reva,Dugar,reva30@outlook.com,01263340293,46,F,India,Bettiah,2024-01-14,Paid Search,Active,True,0,0.0,0,
16073,Michael,Martinez,michael.martinez@hotmail.com,468.279.0604x88693,46,F,USA,Kimberlybury,2023-03-27,Organic,New,True,2,8846.46,4423.23,2024-02-26
16074,Henry,Kothari,henrykothari@hotmail.com,+916727332627,20,F,India,Haldia,2022-08-03,Organic,Active,False,0,0.0,0,
16075,Reva,Manne,reva.manne@gmail.com,09588194687,28,F,India,Durg,2024-05-24,Social,Active,False,1,2475.64,2475.64,2024-07-29
16076,Matthew,Mann,matthew98@gmail.com,09931367572,55,F,India,Alappuzha,2024-07-22,Social,Churned,False,0,0.0,0,
16077,Jordan,Reed,jordan.reed@yahoo.com,7899273961,62,M,USA,Lynntown,2025-12-31,Organic,At Risk,True,0,0.0,0,
16078,Amy,Lopez,amy70@hotmail.com,+1-366-832-6634,46,F,Singapore,New Kathy,2024-09-08,Social,VIP,True,0,0.0,0,
16079,Yamini,Lad,yamini.lad@hotmail.com,9053667832,27,M,India,Jhansi,2024-02-19,Organic,New,True,0,0.0,0,
16080,Faqid,Ranganathan,faqidranganathan@email.com,+913177905340,44,M,India,Begusarai,2023-05-10,Referral,Active,True,0,0.0,0,
16081,Mark,Savage,mark.s@outlook.com,(0808) 1570254,47,F,UK,Wilkinsonfort,2022-10-21,Organic,Active,True,3,7707.28,2569.09,2023-04-18
16082,Lesley,Burns,lesley_burns@hotmail.com,(0306) 9990649,28,M,UK,Port Thomas,2023-01-14,Organic,Active,True,1,3767.09,3767.09,2023-10-13
16083,Lorraine,Patel,lorrainepatel@yahoo.com,+44(0)141 496 0866,18,F,UK,East Leah,2022-03-23,Social,At Risk,False,0,0.0,0,
16084,Timothy,Gulati,timothy.gulati@email.com,+911518016648,41,F,India,Sangli-Miraj & Kupwad,2022-10-05,Organic,Active,False,6,35324.38,5887.4,2023-08-05
16085,Leon,Maldonado,leon_maldonado@yahoo.com,001-456-870-7897x7554,30,F,USA,New Janettown,2022-09-18,Email,New,False,0,0.0,0,
16086,Elisabeth,Speer,elisabeth_speer@email.com,+49(0)7985 15832,38,F,Germany,Oberviechtach,2023-02-25,Social,Active,True,0,0.0,0,
16087,Zaid,Sampath,zaidsampath@gmail.com,+918019388953,18,M,India,Bhubaneswar,2024-09-11,Referral,Active,False,0,0.0,0,
16088,Irya,Majumdar,irya_majumdar@gmail.com,3978157341,34,F,India,Adoni,2024-06-26,Paid Search,VIP,False,3,7307.74,2435.91,2024-08-20
16089,Frado,Bains,fradobains@gmail.com,6608623650,27,M,India,Sikar,2023-01-31,Organic,Active,True,0,0.0,0,
16090,Baljiwan,Dhaliwal,baljiwan5@email.com,02247892251,31,F,India,Purnia,2023-03-27,Referral,Active,True,1,6839.28,6839.28,2023-06-07
16091,Renee,Aguirre,renee_aguirre@outlook.com,+1-944-684-6312x24179,26,F,Singapore,Lopeztown,2024-09-30,Organic,New,True,1,5667.8,5667.8,2024-10-14
16092,Janet,Finch,janet.finch@hotmail.com,,52,M,UK,New Molly,2022-05-07,Email,At Risk,True,0,0.0,0,
16093,Annette,Richardson,annette.r@gmail.com,0121 496 0846,32,M,UK,Port Brian,2023-12-28,Paid Search,Churned,False,0,0.0,0,
16094,John,Harrington,johnharrington@outlook.com,422-473-6273x202,21,M,USA,Garcialand,2023-10-20,Paid Search,Churned,True,0,0.0,0,
16095,Rachel,Lee,rachel.lee@email.com,0411 288 013,34,F,Australia,Port Mary,2022-12-24,Paid Search,New,False,0,0.0,0,
16096,Mary,Greer,marygreer@outlook.com,+1-776-391-7162x0429,38,F,USA,Josephside,2024-04-07,Paid Search,VIP,True,39,400317.29,10264.55,2024-06-21
16097,Gisbert,Liebelt,gisbertliebelt@email.com,08615 33555,38,M,Germany,Fürstenwalde,2024-02-27,Paid Search,Active,True,0,0.0,0,
16098,Justin,Khan,justin.k@gmail.com,(0115) 4960797,47,M,UK,Bethfort,2022-01-14,Email,At Risk,True,0,0.0,0,
16099,Jessica,Long,jessica.long@hotmail.com,899-813-6462 x251,35,M,Canada,New Raymondland,2024-03-09,Email,New,True,0,0.0,0,
16100,Hardik,Konda,hardik21@outlook.com,,29,M,India,Srikakulam,2024-04-12,Paid Search,New,True,0,0.0,0,
16101,Watika,Badami,watika_badami@yahoo.com,02981099752,26,F,India,Bettiah,2023-08-31,Social,New,False,0,0.0,0,
16102,Edwin,Booker,edwin.b@email.com,3214442703,28,F,Singapore,South Jeffchester,2022-09-08,Paid Search,At Risk,False,0,0.0,0,
16103,Richard,Tran,richard_tran@hotmail.com,4524169039,37,F,USA,East Julieshire,2022-10-24,Organic,Active,False,0,0.0,0,
16104,Larry,Lloyd,larrylloyd@email.com,(470)551-2046x187,35,F,Singapore,Lisatown,2023-05-01,Referral,New,True,3,18638.1,6212.7,2024-01-04
16105,Laura,Smith,laurasmith@yahoo.com,926-247-1068x017,42,F,USA,Port Whitney,2023-09-21,Paid Search,Active,False,0,0.0,0,
16106,David,Tate,david.tate@gmail.com,567.930.3718,38,F,Singapore,Maldonadoport,2024-09-27,Organic,New,True,0,0.0,0,
16107,Roy,Potter,roy_potter@gmail.com,01164960080,40,M,UK,North Lawrence,2022-03-11,Organic,VIP,False,0,0.0,0,
16108,Sharon,Moore,sharon_moore@yahoo.com,001-508-881-4743x5031,47,F,Singapore,Alexisview,2024-10-30,Organic,New,False,1,887.0,887.0,2024-10-30
16109,Meghana,Sahota,meghana_sahota@outlook.com,00836816821,60,F,India,Kalyan-Dombivli,2022-07-26,Paid Search,VIP,False,3,8039.08,2679.69,2023-05-25
16110,Saanvi,Kara,saanvikara@yahoo.com,03087143903,59,M,India,Madanapalle,2022-08-29,Paid Search,New,True,0,0.0,0,
